date,latitude,longitude,temperature_k,temperature_c
2005-08-03,22.999693294401865,72.60115569230976,298.8848597208659,25.734859720865927
2005-08-04,22.999693294401865,72.60115569230976,299.69548479715985,26.545484797159872
2005-08-05,22.999693294401865,72.60115569230976,299.76114082336426,26.61114082336428
2005-08-06,22.999693294401865,72.60115569230976,300.3682060241699,27.218206024169945
2005-08-07,22.999693294401865,72.60115569230976,300.9915517171224,27.8415517171224
2005-08-08,22.999693294401865,72.60115569230976,300.7445640563965,27.594564056396507
2005-08-09,22.999693294401865,72.60115569230976,300.6106554667155,27.460655466715536
2005-08-10,22.999693294401865,72.60115569230976,300.58234151204425,27.432341512044275
2005-08-11,22.999693294401865,72.60115569230976,300.3605276743571,27.210527674357138
2005-08-12,22.999693294401865,72.60115569230976,300.7318642934163,27.581864293416345
2005-08-13,22.999693294401865,72.60115569230976,301.08724721272785,27.93724721272787
2005-08-14,22.999693294401865,72.60115569230976,301.19155438741046,28.041554387410486
2005-08-15,22.999693294401865,72.60115569230976,300.7561842600505,27.606184260050497
2005-08-16,22.999693294401865,72.60115569230976,300.5071449279785,27.35714492797854
2005-08-17,22.999693294401865,72.60115569230976,300.6312077840169,27.48120778401693
2005-08-18,22.999693294401865,72.60115569230976,300.73436609903973,27.584366099039755
2005-08-19,22.999693294401865,72.60115569230976,300.4719473520915,27.321947352091513
2005-08-20,22.999693294401865,72.60115569230976,300.46006266276044,27.31006266276046
2005-08-21,22.999693294401865,72.60115569230976,300.76587677001953,27.615876770019554
2005-08-22,22.999693294401865,72.60115569230976,300.6130434672038,27.463043467203818
2005-08-23,22.999693294401865,72.60115569230976,300.54969596862793,27.399695968627952
2005-08-24,22.999693294401865,72.60115569230976,300.5591615041097,27.409161504109704
2005-08-25,22.999693294401865,72.60115569230976,300.55366643269855,27.40366643269857
2005-08-26,22.999693294401865,72.60115569230976,300.7972863515218,27.647286351521814
2005-08-27,22.999693294401865,72.60115569230976,300.5627835591634,27.412783559163415
2005-08-28,22.999693294401865,72.60115569230976,300.7348918914795,27.584891891479515
2005-08-29,22.999693294401865,72.60115569230976,301.162150700887,28.012150700887048
2005-08-30,22.999693294401865,72.60115569230976,301.22107124328613,28.071071243286156
2005-08-31,22.999693294401865,72.60115569230976,301.14814885457355,27.99814885457357
2005-09-01,22.999693294401865,72.60115569230976,301.16647974650067,28.016479746500693
2005-09-02,22.999693294401865,72.60115569230976,302.2058703104655,29.055870310465536
2005-09-03,22.999693294401865,72.60115569230976,302.5476156870524,29.39761568705245
2005-09-04,22.999693294401865,72.60115569230976,302.37354977925617,29.22354977925619
2005-09-05,22.999693294401865,72.60115569230976,302.91191546122235,29.761915461222372
2005-09-06,22.999693294401865,72.60115569230976,303.28483963012695,30.134839630126976
2005-09-07,22.999693294401865,72.60115569230976,301.8210341135661,28.671034113566122
2005-09-08,22.999693294401865,72.60115569230976,300.9389820098877,27.788982009887718
2005-09-09,22.999693294401865,72.60115569230976,300.86689885457355,27.71689885457357
2005-09-10,22.999693294401865,72.60115569230976,300.90052032470703,27.750520324707054
2005-09-11,22.999693294401865,72.60115569230976,300.8873914082845,27.73739140828451
2005-09-12,22.999693294401865,72.60115569230976,300.96582221984863,27.815822219848656
2005-09-13,22.999693294401865,72.60115569230976,300.3655649820964,27.215564982096396
2005-09-14,22.999693294401865,72.60115569230976,300.09375445048016,26.943754450480185
2005-09-15,22.999693294401865,72.60115569230976,299.6983559926351,26.548355992635095
2005-09-16,22.999693294401865,72.60115569230976,299.4480406443278,26.29804064432784
2005-09-17,22.999693294401865,72.60115569230976,298.9258238474528,25.77582384745284
2005-09-18,22.999693294401865,72.60115569230976,299.00196901957196,25.851969019571982
2005-09-19,22.999693294401865,72.60115569230976,299.8542009989421,26.7042009989421
2005-09-20,22.999693294401865,72.60115569230976,301.0756975809733,27.92569758097335
2005-09-21,22.999693294401865,72.60115569230976,302.61440722147626,29.46440722147628
2005-09-22,22.999693294401865,72.60115569230976,301.8245627085368,28.674562708536826
2005-09-23,22.999693294401865,72.60115569230976,298.67222595214844,25.52222595214846
2005-09-24,22.999693294401865,72.60115569230976,300.0357023874919,26.885702387491904
2005-09-25,22.999693294401865,72.60115569230976,299.867156346639,26.717156346639
2005-09-26,22.999693294401865,72.60115569230976,299.38464228312176,26.234642283121786
2005-09-27,22.999693294401865,72.60115569230976,299.4269491831462,26.2769491831462
2005-09-28,22.999693294401865,72.60115569230976,299.07069206237793,25.920692062377952
2005-09-29,22.999693294401865,72.60115569230976,299.4508711496989,26.300871149698935
2005-09-30,22.999693294401865,72.60115569230976,299.74792353312176,26.597923533121786
2005-10-01,22.999693294401865,72.60115569230976,300.2110201517741,27.06102015177413
2005-10-02,22.999693294401865,72.60115569230976,300.0938949584961,26.943894958496116
2005-10-03,22.999693294401865,72.60115569230976,299.5507672627767,26.400767262776696
2005-10-04,22.999693294401865,72.60115569230976,299.52377764383954,26.37377764383956
2005-10-05,22.999693294401865,72.60115569230976,299.7853012084961,26.635301208496116
2005-10-06,22.999693294401865,72.60115569230976,300.14706103007,26.99706103007003
2005-10-07,22.999693294401865,72.60115569230976,300.2040538787842,27.054053878784202
2005-10-08,22.999693294401865,72.60115569230976,300.1651446024577,27.015144602457724
2005-10-09,22.999693294401865,72.60115569230976,299.9352747599284,26.785274759928427
2005-10-10,22.999693294401865,72.60115569230976,300.1225757598877,26.972575759887718
2005-10-11,22.999693294401865,72.60115569230976,300.8268763224284,27.676876322428427
2005-10-12,22.999693294401865,72.60115569230976,301.0624370574951,27.91243705749514
2005-10-13,22.999693294401865,72.60115569230976,300.9729398091634,27.822939809163415
2005-10-14,22.999693294401865,72.60115569230976,300.981777826945,27.83177782694503
2005-10-15,22.999693294401865,72.60115569230976,300.22508748372394,27.075087483723962
2005-10-16,22.999693294401865,72.60115569230976,300.3624273935954,27.21242739359542
2005-10-17,22.999693294401865,72.60115569230976,300.49312082926434,27.343120829264365
2005-10-18,22.999693294401865,72.60115569230976,299.41991933186847,26.269919331868493
2005-10-19,22.999693294401865,72.60115569230976,300.06727917989093,26.917279179890954
2005-10-20,22.999693294401865,72.60115569230976,299.3875592549642,26.237559254964196
2005-10-21,22.999693294401865,72.60115569230976,298.6811459859212,25.531145985921228
2005-10-22,22.999693294401865,72.60115569230976,298.5687376658122,25.418737665812216
2005-10-23,22.999693294401865,72.60115569230976,298.4895356496175,25.339535649617517
2005-10-24,22.999693294401865,72.60115569230976,299.81456502278644,26.664565022786462
2005-10-25,22.999693294401865,72.60115569230976,299.7783908843994,26.628390884399437
2005-10-26,22.999693294401865,72.60115569230976,300.03989855448407,26.88989855448409
2005-10-27,22.999693294401865,72.60115569230976,299.11319096883136,25.963190968831384
2005-10-28,22.999693294401865,72.60115569230976,298.6724033355713,25.522403335571312
2005-10-29,22.999693294401865,72.60115569230976,298.13477897644043,24.984778976440452
2005-10-30,22.999693294401865,72.60115569230976,297.1368217468262,23.986821746826195
2005-10-31,22.999693294401865,72.60115569230976,297.3494517008464,24.199451700846396
2005-11-01,22.999693294401865,72.60115569230976,296.8063621520996,23.656362152099632
2005-11-02,22.999693294401865,72.60115569230976,297.5583203633626,24.408320363362634
2005-11-03,22.999693294401865,72.60115569230976,297.8636194864909,24.713619486490927
2005-11-04,22.999693294401865,72.60115569230976,298.01104799906415,24.86104799906417
2005-11-05,22.999693294401865,72.60115569230976,297.606055577596,24.456055577596032
2005-11-06,22.999693294401865,72.60115569230976,297.92431386311847,24.774313863118493
2005-11-07,22.999693294401865,72.60115569230976,297.29517046610516,24.145170466105185
2005-11-08,22.999693294401865,72.60115569230976,297.180601755778,24.030601755778036
2005-11-09,22.999693294401865,72.60115569230976,295.811528523763,22.661528523763025
2005-11-10,22.999693294401865,72.60115569230976,295.5462640126546,22.396264012654626
2005-11-11,22.999693294401865,72.60115569230976,295.86345354715985,22.713453547159872
2005-11-12,22.999693294401865,72.60115569230976,296.3328056335449,23.182805633544945
2005-11-13,22.999693294401865,72.60115569230976,295.8405297597249,22.69052975972494
